"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"54",54,20,"RL",68,10.8251836490688,"IR1","Inside","Veenker","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","Ex","Gd","GLQ",7.50108212425987,0,3.46573590279973,7.51860721681525,"Gd","Y","SBrkr",7.51860721681525,0,0,7.51860721681525,2,0,0,1,0,1,"Gd",5,1,"Attchd",1981,"Fin",3,6.79570577517351,"Y",0,0,0,0,0,11,2006,"WD","Normal",12.8609986132699
"55",55,80,"RL",60,8.87262736591884,"Reg","Inside","NAmes","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","No","ALQ",5.95064255258773,0,0,5.95064255258773,"TA","Y","SBrkr",7.2152399787301,0,0,7.2152399787301,0,0,1,0,3,1,"TA",6,1,"Detchd",1962,"Unf",2,6.3491389913798,"Y",0,0,0,0,0,2,2007,"WD","Normal",11.7752897294377
"56",56,20,"RL",100,9.2276890103108,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,5,1964,1964,"Gable","HdBoard","Plywood","BrkFace",5.605802066296,"TA","TA","CBlock","TA","No","BLQ",6.19440539110467,0,6.84054652928869,7.26192709270275,"Gd","Y","SBrkr",7.26192709270275,0,0,7.26192709270275,0,0,2,0,3,1,"TA",7,1,"Attchd",1964,"RFn",2,6.35610766069589,"Y",0,6.00881318544259,0,0,0,7,2008,"WD","Normal",12.1034860567551
"57",57,160,"FV",24,7.8804263442924,"Reg","Inside","Somerst","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",6.12249280951439,"Gd","TA","PConc","Gd","No","GLQ",6.47543271670409,0,5.77144112313002,6.87729607149743,"Ex","Y","SBrkr",6.89060912014717,6.62804137617953,0,7.46106551435428,1,0,2,1,3,1,"Gd",7,0,"Attchd",1999,"Fin",2,6.17378610390194,"Y",0,0,0,0,0,8,2009,"WD","Abnorml",12.0581525154536
"58",58,60,"RL",89,9.36263218231844,"IR1","Corner","CollgCr","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,6.75693238924755,6.75693238924755,"Ex","Y","SBrkr",6.75693238924755,6.75693238924755,0,7.4500795698075,0,0,2,1,3,1,"Gd",7,0,"Attchd",2004,"RFn",2,6.33682573114644,"Y",0,0,0,0,0,8,2006,"WD","Normal",12.1884177102915
"59",59,60,"RL",66,9.52383637932094,"IR2","CulDSac","StoneBr","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",6.93828448401696,"Ex","TA","PConc","Ex","Gd","Unf",0,0,7.25134498337221,7.25134498337221,"Ex","Y","SBrkr",7.26262860097424,7.32580750259577,0,7.98786409608569,0,0,3,1,3,1,"Gd",10,1,"BuiltIn",2006,"Fin",3,6.46302945692067,"Y",3.61091791264422,0,0,0,0,10,2006,"New","Partial",12.9917534274931
"60",60,20,"RL",60,8.88183630500415,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","Av","ALQ",6.44888939414686,0,4.99721227376411,6.65929391968364,"Ex","Y","SBrkr",6.65929391968364,0,0,6.65929391968364,0,0,1,0,2,1,"TA",4,0,"Detchd",1973,"Unf",1,5.8636311755981,"Y",0,0,0,0,0,1,2008,"WD","Normal",11.7352686961137
"61",61,20,"RL",63,9.47822781709978,"Reg","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","ALQ",6.84694313958538,0,5.37989735354046,7.05444965813294,"Ex","Y","SBrkr",7.05444965813294,0,0,7.05444965813294,1,0,1,1,3,1,"Gd",5,0,"Detchd",2006,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,5,2006,"New","Partial",11.9703503120091
"62",62,75,"RM",60,8.88183630500415,"Reg","Inside","IDOTRR","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","No","Unf",0,0,6.27287700654617,6.27287700654617,"TA","N","SBrkr",6.36475075685191,6.27287700654617,0,7.01301578963963,0,0,1,0,3,1,"Fa",6,0,"Detchd",1935,"Unf",1,5.66296048013595,"N",4.969813299576,0,0,0,0,3,2007,"WD","Normal",11.5228757958234
"63",63,120,"RL",44,8.77059432989114,"IR1","Inside","NridgHt","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.18178355029209,"Gd","TA","PConc","Gd","Mn","GLQ",3.17805383034795,0,7.20489251020467,7.22256601882217,"Ex","Y","SBrkr",7.22256601882217,0,0,7.22256601882217,0,0,2,0,2,1,"Gd",6,1,"Attchd",2006,"RFn",2,6.18208490671663,"Y",0,0,0,0,0,10,2007,"WD","Normal",12.2184951655287
"64",64,70,"RM",50,9.23989917421773,"IR1","Inside","OldTown","RRAn","1Fam","2Story",7,6,1921,1950,"Gable","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","No","Unf",0,0,6.35610766069589,6.35610766069589,"Gd","Y","SBrkr",6.80461452006262,6.69456205852109,0,7.44424864949671,0,0,2,0,3,1,"TA",9,0,"Detchd",1990,"Unf",2,6.17378610390194,"Y",4.15888308335967,0,0,0,0,4,2010,"WD","Normal",11.8493977015914
"65",65,60,"RL",89.4572394844763,9.14580185083861,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,1997,1998,"Gable","VinylSd","VinylSd","BrkFace",6.35088571671474,"TA","TA","PConc","Gd","No","GLQ",6.6052979209482,0,5.76205138278018,6.96318998587024,"Ex","Y","SBrkr",6.96318998587024,6.88448665204278,0,7.61775957660851,1,0,2,1,3,1,"Gd",8,0,"Attchd",1998,"RFn",2,6.46925031679577,"Y",0,0,0,0,0,2,2009,"WD","Normal",12.2991075114974
"66",66,60,"RL",76,9.16858043772795,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2004,2005,"Gable","VinylSd","VinylSd","BrkFace",5.8406416573734,"Gd","TA","PConc","Ex","Av","Unf",0,0,7.04141166379481,7.04141166379481,"Ex","Y","SBrkr",7.04141166379481,7.1929342212158,0,7.81318726752142,0,0,2,1,4,1,"Gd",9,1,"BuiltIn",2004,"RFn",3,6.74758652682932,"Y",0,0,0,0,0,10,2007,"WD","Normal",12.6666570528594
"67",67,20,"RL",80.6561151469522,9.89847501071258,"Reg","Inside","NAmes","PosA","1Fam","1Story",7,5,1970,1989,"Gable","Plywood","Plywood","BrkFace",5.65948221575962,"TA","TA","CBlock","Gd","Gd","GLQ",6.81563999007433,0,6.94215670569947,7.5740450053722,"TA","Y","SBrkr",7.69938940625674,0,0,7.69938940625674,1,0,2,0,3,1,"TA",7,1,"Attchd",1970,"RFn",2,6.35610766069589,"Y",0,0,0,0,0,7,2010,"WD","Normal",12.1007121298723
"68",68,20,"RL",72,9.27472263090545,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.11799381241676,"Gd","TA","PConc","Gd","Av","GLQ",6.92067150424868,0,6.08677472691231,7.28138566357028,"Ex","Y","SBrkr",7.2991214627108,0,0,7.2991214627108,1,0,2,0,3,1,"Gd",7,0,"Attchd",2003,"RFn",2,6.32435896238131,"Y",0,0,0,0,0,6,2007,"WD","Normal",12.3282902782544
"69",69,30,"RM",47,8.43554920237573,"Reg","Corner","OldTown","Artery","1Fam","1Story",4,6,1945,1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","No","Unf",0,0,6.61606518513282,6.61606518513282,"TA","Y","SBrkr",6.61606518513282,0,0,6.61606518513282,0,0,1,0,2,1,"TA",4,0,"Attchd",1945,"Unf",1,5.39362754635236,"Y",0,0,0,0,0,6,2010,"WD","Normal",11.289781913656
"70",70,50,"RL",81,9.65457737458489,"Reg","Corner","ClearCr","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","No","BLQ",6.40191719672719,0,6.55250788703459,7.1731917424866,"TA","Y","SBrkr",7.1731917424866,6.89060912014717,0,7.73499619402278,0,0,2,0,3,1,"TA",7,1,"Attchd",1953,"Fin",2,6.50279004591562,"Y",4.7361984483945,0,0,0,0,7,2006,"WD","Normal",12.3238556811866
"71",71,20,"RL",95,9.52156805800298,"IR1","Inside","NAmes","Norm","1Fam","1Story",7,6,1973,1973,"Gable","Plywood","Plywood","BrkFace",7.01660968389422,"TA","Gd","CBlock","Gd","Gd","ALQ",7.539027055824,0,5.83773044716594,7.7066129139642,"Ex","Y","SBrkr",7.7066129139642,0,0,7.7066129139642,1,0,2,0,3,1,"TA",8,2,"Attchd",1973,"Fin",2,6.24610676548156,"Y",0,0,0,0,0,2,2007,"WD","Normal",12.4049235042753
"72",72,20,"RL",69,8.93577193866978,"Reg","Corner","Mitchel","Norm","1Fam","1Story",4,6,1982,2006,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","No","ALQ",6.33682573114644,0,5.63478960316925,6.73933662735717,"TA","Y","SBrkr",6.73933662735717,0,0,6.73933662735717,1,0,1,0,2,1,"TA",4,0,"Detchd",1987,"Unf",2,5.88610403145016,"Y",0,0,0,0,0,6,2007,"WD","Normal",11.7714361601217
"73",73,60,"RL",74,9.224341891612,"IR1","Corner","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",3.68887945411394,"TA","TA","PConc","Gd","No","Unf",0,0,6.72383244082121,6.72383244082121,"Gd","Y","SBrkr",6.78558764500793,6.72503364216684,0,7.4489161025442,0,0,2,1,3,1,"TA",7,1,"Attchd",1998,"Fin",2,6.05678401322862,"Y",0,0,5.67332326717149,0,0,12,2009,"WD","Normal",12.1281111040605
"74",74,20,"RL",85,9.23014299927236,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1954,2003,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.64439089914137,"TA","TA","CBlock","TA","No","ALQ",5.76832099579377,5.89164421182577,6.00141487796115,6.99025650049388,"Gd","Y","SBrkr",6.99025650049388,0,0,6.99025650049388,1,0,1,0,3,1,"TA",6,0,"Attchd",1989,"Unf",2,6.19440539110467,"Y",0,0,0,0,0,5,2010,"WD","Normal",11.8837991283088
"75",75,50,"RM",60,8.66388757056704,"Reg","Corner","OldTown","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","No","Unf",0,0,6.73340189183736,6.73340189183736,"Gd","N","SBrkr",6.73340189183736,6.63987583382654,0,7.38087903556412,0,0,2,0,3,2,"TA",8,0,"Detchd",1915,"Unf",1,5.93753620508243,"Y",5.30826769740121,0,0,0,0,5,2010,"WD","Normal",11.5843154610569
"76",76,180,"RM",21,7.37525577800975,"Reg","Inside","MeadowV","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","Gd","GLQ",6.13556489108174,0,0,6.13556489108174,"TA","Y","SBrkr",6.26530121273771,6.13556489108174,0,6.89568269774787,1,0,1,0,2,1,"TA",5,0,"BuiltIn",1973,"Unf",1,5.6937321388027,"Y",0,0,0,0,0,11,2009,"WD","Normal",11.418614785499
"77",77,20,"RL",55.3086447640613,9.04487593224865,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,7,1956,1956,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","No","ALQ",5.42934562895444,0,6.58479139238572,6.85856503479136,"Ex","Y","FuseA",6.85856503479136,0,0,6.85856503479136,0,0,1,0,2,1,"TA",4,0,"Detchd",1956,"Unf",1,5.64544689764324,"Y",0,0,0,0,0,4,2008,"WD","Normal",11.8185702377962
"78",78,50,"RM",50,9.06357899058078,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","BLQ",5.8171111599632,3.71357206670431,5.68697535633982,6.51025834052315,"TA","Y","SBrkr",6.97728134163075,5.36129216570943,0,7.15851399732932,1,0,1,0,2,1,"TA",6,0,"Detchd",1948,"Unf",1,5.48063892334199,"Y",0,0,0,0,0,1,2008,"WD","Normal",11.7519423654407
"79",79,90,"RL",72,9.28526229849344,"Reg","Inside","Sawyer","Norm","Duplex","1Story",4,5,1968,1968,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,7.47760424319759,7.47760424319759,"TA","N","SBrkr",7.47760424319759,0,0,7.47760424319759,0,0,2,0,4,2,"TA",8,0,"2Types",1818.07344527603,"RFn",0,0,"Y",0,0,0,0,0,4,2010,"WD","Normal",11.8240798936072
"80",80,50,"RM",60,9.25339986143663,"Reg","Corner","OldTown","Norm","1Fam","2Story",5,6,1910,1981,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","No","Unf",0,0,6.08677472691231,6.08677472691231,"Gd","Y","SBrkr",6.52502965784346,6.30627528694802,0,7.11476944836646,0,0,1,1,2,1,"TA",5,0,"Detchd",1966,"Unf",2,6.08677472691231,"Y",4.85203026391962,0,0,0,0,5,2009,"WD","Normal",11.6082356447746
"81",81,60,"RL",100,9.47270463644367,"Reg","Corner","NAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","VinylSd","VinylSd","BrkFace",6.35610766069589,"TA","Gd","CBlock","Gd","No","Rec",6.10479323241498,0,6.10479323241498,6.79794041297493,"TA","Y","SBrkr",7.07496319796604,6.86693328446188,0,7.66949525100769,0,0,2,1,4,1,"Gd",8,1,"Attchd",1968,"Fin",1,6.23244801655052,"Y",0,0,5.52942908751142,0,0,6,2009,"WD","Normal",12.173032791452
"82",82,120,"RM",32,8.41183267575841,"Reg","FR2","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",6.09356977004514,"TA","Gd","PConc","Ex","No","GLQ",7.09090982207998,0,3.58351893845611,7.12044437239249,"Ex","Y","SBrkr",7.19818357710194,0,0,7.19818357710194,1,0,2,0,2,1,"TA",5,0,"Attchd",1998,"Fin",2,6.00388706710654,"Y",0,0,0,0,0,3,2006,"WD","Normal",11.9414558460094
"83",83,20,"RL",78,9.23073106162392,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",6.14846829591765,"TA","TA","PConc","Gd","No","GLQ",3.49650756146648,0,7.33302301438648,7.35436233042148,"Ex","Y","SBrkr",7.35436233042148,0,0,7.35436233042148,0,0,2,0,3,1,"Gd",6,1,"Attchd",2007,"RFn",3,6.63068338564237,"Y",0,0,0,0,0,10,2008,"WD","Normal",12.4090134895269
"84",84,20,"RL",80,9.09290727508409,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Gable","MetalSd","MetalSd","BrkCmn",4.18965474202643,"TA","TA","CBlock","TA","No","Unf",0,0,6.97073007814353,6.97073007814353,"Gd","Y","SBrkr",6.97073007814353,0,0,6.97073007814353,0,0,1,1,3,1,"TA",6,0,"Detchd",1974,"Unf",2,6.13339804299665,"Y",0,0,0,0,0,7,2007,"COD","Normal",11.7479975871497
"85",85,80,"RL",64.8919112544517,9.05134464048573,"IR1","Inside","Gilbert","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","HdBoard","HdBoard","BrkFace",3.09104245335832,"TA","TA","PConc","Gd","No","Unf",0,0,5.95064255258773,5.95064255258773,"Gd","Y","SBrkr",6.68959926917897,6.50727771238501,0,7.29573507274928,0,0,2,1,3,1,"TA",7,1,"BuiltIn",1995,"Fin",2,5.99146454710798,"Y",0,0,0,0,6.5510803350434,5,2009,"WD","Normal",12.0346910287746
"86",86,60,"RL",121,9.68402471906149,"Reg","Corner","NoRidge","Norm","1Fam","2Story",8,5,1991,1992,"Hip","HdBoard","HdBoard","BrkFace",5.64897423816121,"Gd","TA","CBlock","Gd","No","Unf",0,0,7.1608459066643,7.1608459066643,"Ex","Y","SBrkr",7.1708884785125,7.01750614294126,0,7.79028238070348,0,0,2,1,4,1,"Gd",9,1,"Attchd",1991,"Unf",2,6.13556489108174,"Y",0,0,0,0,0,4,2006,"WD","Normal",12.4684369099977
"87",87,60,"RL",122,9.3852176218809,"IR2","Inside","Gilbert","Norm","1Fam","2Story",6,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,0,6.52795791762255,6.52795791762255,"Ex","Y","SBrkr",6.52795791762255,6.77536609093639,0,7.35244110024358,0,0,2,1,3,1,"Gd",6,1,"BuiltIn",2005,"Fin",2,5.99146454710798,"Y",0,0,0,0,0,3,2009,"WD","Normal",12.0668105781967
"88",88,160,"FV",40,8.28172399041139,"Reg","Corner","Somerst","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","VinylSd","VinylSd","Stone",4.33073334028633,"Gd","TA","PConc","Gd","Av","Unf",0,0,6.41673228251233,6.41673228251233,"Ex","Y","SBrkr",6.41673228251233,6.41673228251233,0,7.10987946307227,0,0,2,1,2,1,"Gd",4,0,"Detchd",2009,"RFn",2,6.26909628370626,"Y",0,0,0,0,0,6,2009,"New","Partial",12.0106658491876
"89",89,50,"C (all)",105,9.0442857876461,"IR1","Corner","IDOTRR","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","Plywood","Plywood","None",0,"Fa","Fa","CBlock","TA","No","Unf",0,0,6.92067150424868,6.92067150424868,"TA","N","SBrkr",6.92067150424868,0,6.24027584517077,7.3304052118444,0,0,1,0,2,1,"Fa",6,0,"2Types",1830.41674178578,"RFn",0,0,"N",5.04985600724954,0,0,0,0,10,2009,"ConLD","Abnorml",11.3504065354725
"90",90,20,"RL",60,8.99590876126399,"Reg","Inside","CollgCr","Norm","1Fam","1Story",4,5,1994,1995,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","GLQ",6.37672694789863,0,5.99645208861902,6.89770494312864,"Ex","Y","SBrkr",6.89770494312864,0,0,6.89770494312864,1,0,1,0,3,1,"TA",5,0,"2Types",1862.23426040892,"Unf",0,0,"Y",0,0,0,0,0,8,2007,"WD","Normal",11.7248058240057
"91",91,20,"RL",60,8.88183630500415,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,5,1950,1950,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","Gd","Gd","Rec",0,0,0,0,"TA","Y","FuseA",6.94697599213542,0,0,6.94697599213542,0,0,1,0,2,1,"TA",4,0,"Detchd",1950,"Unf",2,6.04025471127741,"Y",0,0,0,0,0,7,2006,"WD","Normal",11.6073261403917
"92",92,20,"RL",85,9.04782144247841,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,3,1961,1961,"Hip","HdBoard","HdBoard","BrkCmn",5.31320597904179,"TA","TA","CBlock","TA","No","Rec",6.39692965521615,0,6.45362499889269,7.11882624906208,"TA","Y","SBrkr",7.11882624906208,0,0,7.11882624906208,0,0,1,0,2,1,"TA",6,0,"Attchd",1961,"Unf",2,6.17378610390194,"Y",0,0,0,0,0,12,2006,"WD","Abnorml",11.4988265405907
"93",93,30,"RL",80,9.50002044709064,"IR1","Inside","Crawfor","Norm","1Fam","1Story",5,7,1921,2006,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","No","ALQ",6.5694814204143,0,5.09375020080676,6.77536609093639,"Ex","Y","SBrkr",6.87109129461055,0,0,6.87109129461055,1,0,1,0,2,1,"TA",5,0,"Detchd",1921,"Unf",2,6.06842558824411,"Y",3.78418963391826,0,0,0,0,8,2009,"WD","Normal",12.0045682693194
"94",94,190,"C (all)",60,8.88183630500415,"Reg","Corner","OldTown","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Mn","Rec",6.95272864462487,0,5.12396397940326,7.10167597161944,"Ex","N","SBrkr",7.13886699994552,6.93828448401696,0,7.7367436824535,0,1,2,0,4,2,"TA",9,1,"Detchd",1900,"Unf",2,6.22653666928747,"Y",0,0,4.59511985013459,0,0,11,2007,"WD","Normal",11.8048485316793
"95",95,60,"RL",69,9.14174028048393,"IR1","Inside","CollgCr","Norm","1Fam","2Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","No","GLQ",6.47389069635227,0,5.17048399503815,6.71417052990947,"Ex","Y","SBrkr",6.80793494369993,6.78105762593618,0,7.48773376143644,1,0,2,1,3,1,"Gd",7,0,"Attchd",1997,"RFn",2,6.52795791762255,"Y",0,0,0,0,0,5,2007,"WD","Normal",12.2295450017153
"96",96,60,"RL",79.5832209838988,9.18655984331078,"IR2","Corner","Gilbert","Norm","1Fam","2Story",6,8,1993,1993,"Gable","VinylSd","VinylSd","BrkFace",4.21950770517611,"Ex","Gd","PConc","Gd","No","ALQ",5.73657229747919,0,5.91350300563827,6.52209279817015,"Gd","Y","SBrkr",6.52209279817015,6.67203294546107,0,7.29301767977278,0,0,2,1,3,1,"TA",6,1,"BuiltIn",1993,"Fin",2,6.04025471127741,"Y",0,0,0,0,6.17378610390194,4,2009,"WD","Normal",12.1281111040605
"97",97,20,"RL",78,9.23639790629547,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",5.20948615284142,"Gd","TA","PConc","Gd","Av","ALQ",7.05789793741186,0,6.05443934626937,7.37023064180708,"Ex","Y","SBrkr",7.37023064180708,0,0,7.37023064180708,0,0,2,0,3,1,"Gd",6,0,"Attchd",1999,"RFn",2,6.15697898558556,"Y",0,0,0,0,0,8,2006,"WD","Normal",12.273731294004
"98",98,20,"RL",73,9.29844282019773,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,5,1965,1965,"Hip","HdBoard","HdBoard","BrkFace",3.87120101090789,"TA","TA","CBlock","TA","No","Rec",6.25382881157547,0,6.08677472691231,6.86693328446188,"TA","Y","FuseF",6.86693328446188,0,0,6.86693328446188,1,0,1,0,3,1,"TA",6,0,"Attchd",1965,"Fin",1,6.06842558824411,"P",0,0,0,0,0,5,2007,"WD","Normal",11.4589971229447
"99",99,30,"RL",85,9.27096499379262,"Reg","Corner","Edwards","Norm","1Fam","1Story",5,5,1920,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","No","ALQ",4.68213122712422,0,5.85793315448346,6.12686918411419,"Fa","N","SBrkr",6.72743172485086,0,0,6.72743172485086,0,0,1,0,2,1,"TA",5,0,"Basment",1920,"Unf",1,5.90263333340137,"Y",4.34380542185368,0,0,0,5.99146454710798,5,2010,"COD","Abnorml",11.3265958867787
"100",100,20,"RL",77,9.13991790767964,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,5,1959,1959,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","No","ALQ",6.34388043412633,0,5.9427993751267,6.85646198459459,"Fa","Y","SBrkr",7.11069612297883,0,0,7.11069612297883,1,0,1,1,3,1,"TA",6,0,"2Types",1807.58573089329,"Fin",0,0,"Y",0,0,0,0,5.99146454710798,1,2010,"WD","Normal",11.7671800113095
"101",101,20,"RL",59.4937502034567,9.2688922589258,"IR1","Inside","NWAmes","Norm","1Fam","1Story",6,7,1977,2001,"Gable","Plywood","Plywood","BrkFace",3.3322045101752,"TA","TA","PConc","TA","Mn","ALQ",7.09007683577609,0,6.01615715969835,7.38398945797851,"Gd","Y","SBrkr",7.38398945797851,0,0,7.38398945797851,1,0,2,0,3,1,"Gd",6,2,"Attchd",1977,"RFn",2,6.17378610390194,"Y",0,0,0,0,0,2,2010,"WD","Normal",12.2307652581205
"102",102,60,"RL",77,9.12761072437719,"Reg","Inside","SawyerW","Norm","1Fam","2Story",6,5,1985,1985,"Gable","HdBoard","HdBoard","BrkFace",5.8171111599632,"Gd","TA","CBlock","Gd","No","Unf",0,0,6.60800062529609,6.60800062529609,"TA","Y","SBrkr",6.88448665204278,6.62671774924902,0,7.45703208912238,0,0,2,1,3,1,"Gd",7,1,"Attchd",1985,"Fin",2,6.16541785423142,"Y",0,0,0,0,0,6,2010,"WD","Normal",12.0895388292742
"103",103,90,"RL",64,8.85623355614316,"Reg","Inside","SawyerW","Norm","Duplex","1Story",5,5,1979,1979,"Gable","HdBoard","HdBoard","None",0,"TA","Fa","Slab","Gd","No","Unf",0,0,0,0,"TA","Y","SBrkr",7.3362856600213,0,0,7.3362856600213,0,0,2,0,4,2,"TA",8,0,"Attchd",1979,"Unf",2,6.01615715969835,"Y",0,0,0,0,0,6,2009,"WD","Alloca",11.6865762053166
"104",104,20,"RL",94,9.24975337433302,"IR1","Corner","CollgCr","Norm","1Fam","1Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","Unf",0,0,7.11151211649616,7.11151211649616,"Ex","Y","SBrkr",7.11151211649616,0,0,7.11151211649616,0,0,2,0,3,1,"Gd",6,0,"Attchd",2009,"RFn",3,6.60665018619822,"Y",0,0,0,0,0,5,2010,"WD","Normal",12.2005574648421
"105",105,50,"RM",70.7197737526275,8.95647984799991,"Reg","Corner","IDOTRR","Norm","1Fam","1.5Fin",7,4,1931,1950,"Gable","Stucco","Stucco","BrkFace",6.39692965521615,"TA","Fa","PConc","TA","No","LwQ",5.41164605185504,0,6.70441435496411,6.94697599213542,"Ex","Y","FuseF",7.11151211649616,6.38350663488401,0,7.50549227473742,0,0,1,1,4,1,"TA",7,2,"Detchd",1951,"Unf",1,5.48063892334199,"Y",0,0,5.21493575760899,0,0,6,2007,"WD","Normal",12.0406082058026
"106",106,60,"FV",75,9.14580185083861,"Reg","Inside","Somerst","Norm","1Fam","2Story",8,5,2003,2004,"Hip","VinylSd","VinylSd","BrkFace",6.64378973314767,"Gd","TA","PConc","Ex","No","Unf",0,0,6.95939851213398,6.95939851213398,"Ex","Y","SBrkr",6.95939851213398,6.84481547920826,0,7.59689443814454,0,0,2,1,3,1,"Gd",9,1,"Attchd",2003,"RFn",2,6.47389069635227,"Y",0,0,0,0,0,8,2008,"WD","Normal",12.4292161968444
"107",107,30,"RM",60,9.28730141311231,"Reg","Inside","OldTown","Norm","1Fam","1Story",4,7,1885,1995,"Mansard","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","No","Unf",0,0,6.46302945692067,6.46302945692067,"Gd","Y","SBrkr",6.95368421087054,0,0,6.95368421087054,0,0,1,0,2,1,"TA",6,0,"Detchd",1954,"Unf",1,5.60947179518496,"N",0,0,0,0,6.10924758276437,8,2007,"WD","Normal",11.5129254649702
